ndvi,number_of_fires,evi,et,lst_day,lst_night,fapar,lai,max_u10,max_v10,max_d2m,max_t2m,max_sp,max_tp,min_u10,min_v10,min_d2m,min_t2m,min_sp,min_tp,avg_u10,avg_v10,avg_d2m,avg_t2m,avg_sp,avg_tp,smian,sminx,max_wind_u10,max_wind_v10,max_wind_speed,max_wind_direction,max_rh,min_rh,avg_rh,DEM,SLOPE,ASPECT,ROUGHNESS,ROAD_DISTANCE,WATERWAY_DISTANCE,POP_DENS,CLC,CLC_0,CLC_1,CLC_2,CLC_3,CLC_4,CLC_5,CLC_6,CLC_7,CLC_8,CLC_9,label
0.39899998903274536,0.0,14650000.0,2622.31982421875,279.0333251953125,272.95599365234375,0.12200000137090683,0.14000001549720764,1.0469192266464233,1.3284066915512085,275.906494140625,280.1596984863281,100391.7109375,0.003998624626547098,-1.2317183017730713,-1.8853708505630493,271.8804931640625,273.7333679199219,99709.171875,0.0002556137624196708,-0.004313361831009388,-0.25266721844673157,274.1507263183594,276.8694152832031,100065.15625,0.0013178435619920492,0.42236000299453735,0.7750300168991089,-0.33689430356025696,0.13924236595630646,4.265015125274658,167.443603515625,0.9202604293823242,0.6949425935745239,0.8330294489860535,69.97926330566406,0.2556280791759491,189.16644287109375,22.983295440673828,2.0829999446868896,5.623000144958496,62.94582748413086,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6444000005722046,0.0,25050000.0,2622.119873046875,277.43597412109375,272.3399963378906,0.5219999551773071,0.8999999761581421,1.3423677682876587,1.134793996810913,275.2724304199219,279.7079772949219,98049.140625,0.010000107809901237,-0.2000625878572464,-2.121739149093628,270.9666442871094,273.35491943359375,97315.953125,0.0005601212615147233,0.6043639779090881,-0.6482380628585815,273.19317626953125,276.0136413574219,97697.3515625,0.003162072505801916,-0.232340008020401,0.7583900094032288,0.6072835326194763,-0.8393680453300476,4.375699043273926,186.92648315429688,0.9264131784439087,0.6847183704376221,0.8247922658920288,289.5128479003906,1.512281894683838,300.70953369140625,79.67312622070312,5.0929999351501465,2.4800000190734863,2.000669479370117,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.25220003724098206,0.0,22770000.0,6.859999656677246,273.3966369628906,270.260009765625,0.12600000202655792,0.14000001549720764,0.4976835250854492,0.6234592199325562,273.4684753417969,277.1470642089844,95078.5234375,0.010723629966378212,-0.38838160037994385,-2.2062582969665527,270.043212890625,272.2348327636719,94373.9140625,0.0003417469561100006,-0.011715501546859741,-0.6658411026000977,271.87982177734375,274.42364501953125,94739.6875,0.0029160012491047382,-0.257860004901886,0.7770400047302246,0.2021787166595459,-0.5998971462249756,3.5906295776367188,138.62777709960938,0.9216747283935547,0.7275757789611816,0.837480366230011,588.9359130859375,4.21687126159668,354.6646423339844,170.89013671875,2.062000036239624,0.8199999928474426,23.136579513549805,21.0,0.0,0.0,0.0,0.0,0.0,0.095238097012043,0.523809552192688,0.380952388048172,0.0,0.0,0
0.3791000247001648,0.0,18580000.0,4.899999618530273,279.739990234375,272.7079772949219,0.32999998331069946,0.4000000059604645,0.15130901336669922,0.7360275387763977,274.4034729003906,279.6986389160156,94763.765625,0.012729528360068798,-1.325316309928894,-0.9521225094795227,271.39056396484375,272.84521484375,94207.3046875,0.0017386324470862746,-0.6091445088386536,-0.19453181326389313,273.08294677734375,275.80706787109375,94493.9609375,0.005415521562099457,0.2872200012207031,0.9025499224662781,-0.892699122428894,0.01960005797445774,2.199714183807373,138.91302490234375,0.9471453428268433,0.6789829134941101,0.8357917666435242,579.7832641601562,3.5318922996520996,350.8558044433594,154.96780395507812,0.39800000190734863,1.2039999961853027,24.627487182617188,29.0,0.0,0.0,0.2222222238779068,0.0,0.0,0.095238097012043,0.095238097012043,0.5873016119003296,0.0,0.0,0
-0.04429999738931656,0.0,-5530000.0,3276.5,267.39599609375,263.57000732421875,0.007999999448657036,0.0,1.2212574481964111,-0.06324366480112076,267.42071533203125,274.4559631347656,86988.2890625,0.004002424888312817,0.370003879070282,-1.083307147026062,261.94061279296875,267.56353759765625,86332.0546875,0.0002112805814249441,0.8662082552909851,-0.4820025861263275,264.755615234375,270.431640625,86672.6796875,0.001315521658398211,-1.38496994972229,0.6065100431442261,0.9013845324516296,-0.6969515085220337,1.6460371017456055,266.52239990234375,0.7930679321289062,0.5432739853858948,0.669874906539917,2239.425048828125,9.090352058410645,324.82403564453125,474.0404052734375,6.168000221252441,1.8589999675750732,2.598586320877075,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682539701461792,0.3174603283405304,0.0,0
0.47690001130104065,0.0,24310000.0,660.02001953125,281.33331298828125,272.6632995605469,0.4020000100135803,0.6000000238418579,0.12542499601840973,0.797524094581604,275.2430419921875,283.00592041015625,100766.109375,0.007525540888309479,-2.008913278579712,-2.3915553092956543,270.5372009277344,275.32257080078125,100105.9140625,0.0009431623038835824,-1.0560886859893799,-0.8708612322807312,272.95538330078125,278.7283630371094,100440.328125,0.0031639733351767063,-2.8742401599884033,0.8521699905395508,-1.0116759538650513,-1.5456806421279907,3.681980609893799,130.85238647460938,0.7866536378860474,0.5290728211402893,0.678383469581604,64.55719757080078,0.8810722827911377,271.07781982421875,57.470619201660156,0.27900001406669617,1.2960000038146973,740.0130004882812,20.0,0.2857142984867096,0.1269841343164444,0.0,0.0,0.0476190485060215,0.5396825671195984,0.0,0.0,0.0,0.0,0
0.1192999929189682,0.0,11020000.0,3276.5,273.78497314453125,270.3800048828125,0.12600000202655792,0.2800000309944153,1.4927310943603516,-0.05834130570292473,270.94036865234375,277.43890380859375,96221.8671875,0.007783181965351105,-0.1272391974925995,-1.800789475440979,266.82073974609375,270.40814208984375,95517.0390625,0.0004144549311604351,0.6424320340156555,-0.8055998086929321,268.8249816894531,273.3558349609375,95859.609375,0.002471907064318657,0.01518000103533268,0.7088099718093872,1.0454593896865845,-1.4581207036972046,2.5658891201019287,257.81353759765625,0.8209616541862488,0.5859097838401794,0.7275956273078918,854.2852172851562,7.355250358581543,87.96746826171875,293.77764892578125,2.5980000495910645,2.9509999752044678,72.02412414550781,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984127163887024,0.30158731341362,0.0,0.0,0
0.18950000405311584,0.0,22430000.0,5.140000343322754,274.510009765625,272.5533142089844,0.22599998116493225,0.25999999046325684,0.9536019563674927,-0.18214145302772522,268.7147216796875,273.68035888671875,87536.25,0.005867216270416975,0.09139954298734665,-2.1059770584106445,263.662353515625,265.2611999511719,86901.8515625,0.0003118537424597889,0.5925822854042053,-0.9774100184440613,266.28173828125,269.08514404296875,87218.9765625,0.0019952591974288225,-2.119579792022705,0.5379800200462341,0.5162683725357056,-1.888411521911621,2.4538991451263428,214.22647094726562,0.9169472455978394,0.668182373046875,0.8184849619865417,1213.1937255859375,8.790467262268066,181.78350830078125,359.2113037109375,4.40500020980835,0.3970000147819519,1.0024299621582031,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777910232544,0.2222222238779068,0.0,0.0,0
0.27969998121261597,0.0,14070000.0,6.12000036239624,276.33001708984375,271.1600036621094,0.21399998664855957,0.30000001192092896,1.309240698814392,1.0868877172470093,274.6146545410156,278.71417236328125,100005.09375,0.006646979600191116,-0.3134807050228119,-1.0244789123535156,271.03985595703125,273.25360107421875,99238.1953125,4.686638567363843e-05,0.5281903743743896,0.02440929412841797,272.9945373535156,275.6968994140625,99640.6640625,0.0016086718533188105,0.3932400047779083,0.8727300763130188,0.17477872967720032,-0.40522995591163635,3.543635606765747,206.26431274414062,0.9230319857597351,0.7103022933006287,0.8296201825141907,67.1409912109375,0.5735630393028259,189.8885955810547,21.472915649414062,0.8090000152587891,0.3449999988079071,37.15321731567383,12.0,0.0,0.0,0.725806474685669,0.0,0.0,0.0,0.0,0.06451612710952759,0.0,0.20967741310596466,0
0.3537999987602234,0.0,17110000.0,659.9400024414062,280.22998046875,271.0199890136719,0.30399999022483826,0.3799999952316284,1.415752649307251,-0.5000503063201904,270.6028137207031,277.46441650390625,95159.296875,0.008220182731747627,0.17517173290252686,-2.1095762252807617,266.3660888671875,270.06317138671875,94459.1328125,0.00035542770638130605,0.7359083890914917,-1.2553656101226807,268.4965515136719,273.01104736328125,94803.9921875,0.002556182211264968,-0.013759998604655266,0.7299900054931641,1.0795971155166626,-1.952886939048767,2.493436098098755,309.2649230957031,0.8152590990066528,0.5863660573959351,0.726537823677063,187.1856689453125,1.5005877017974854,189.52493286132812,54.174041748046875,0.4880000054836273,0.33500000834465027,37.91924285888672,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
